Sampling Location,Duplicate Sample,Sample Date,Sample Time,Weather Condition (Dry or Wet),Top Sample Temperature (ºC),Site Actual Depth (ft),Top Sample Depth(ft),Top Salinity  (psu),Top Conductivity (S/m),"CTD (conductivity, temperature, depth profiler) Top Dissolved Oxygen (mg/L)",Percentage O2 Saturation Top Sample,Light Trans (% transparency) Top Sample,Top Sigma-T (kg/m3),Top Fluorometer (mg/m3),"CTD (conductivity, temperature, depth profiler) PH Top Sample",Top Sample Photosysthetically Active Radiation Reference (400-700nm light (uE/S),Top Sample Par (uE/S m2),Oxidation Reduction Potential (mV) Top Sample,Oxidation Reduction Potential (mV) Bottom Sample,Current Speed (knot),Current Direction (Current Direction),Wind Speed (mph),Wind Direction (Wind Direction),Sea State ,Winkler Method Top Dissolved Oxygen (mg/L),Secchi Depth (ft),Top PH,Top Total Coliform Cells/100 mL,Fecal Coliform Top Sample Less Than or Greater Than Result,Top Fecal Coliform Bacteria (Cells/100mL),Enterococcus Top Sample Less Than or Greater Than Result,Top Enterococci Bacteria (Cells/100mL),Top Nitrate/Nitrite (mg/L),Top Ammonium (mg/L),Top Ortho-Phosphorus (mg/L),Top Total Kjeldhal Nitrogen (mg/L),Top Silica (mg/L),Total Phosphorus(mg/L),Top Total Suspended Solid (mg/L),Top Active Chlorophyll 'A' (µg/L),Chlorophyll Top Sample Field (u/L (YSI),TOP Total Organic Carbon (mg/L),Top Dissolved Organic Carbon (mg/L),Top Dissolved Organic Carbon YSI (mg/L),Top Sample Depth  YSI (ft),Top Sample Salinity YSI (psu),Top Sample Temperature  YSI (ºC),Top Bacteria # per C.C. 1909,Top Beam Attenuation Coefficient,Top Five-Day Biochemical Oxygen Demand(mg/L),Top PCB Plate Count (Thous/mL) ,Top Coliform (Log No/mL),Oakwood BOD Top Sample (mg/L) ,Oakwood  Total Suspended Solid Top Sample  (mg/L),Oakwood Total Suspended Solid Bottom Sample (mg/L),Top Turbidity( Nephelometric Turbidity Units),Sampling Comment,Long,Lat,Type
J7,,6/18/2015,15:09,D,22.5,27,3,26.04,3.87,7.97,106.9,57.6105,17.29,24.13,,,1223,1.98E+02,2.01E+02,0.5,S,9,SE,1,8.03,2.5,7.96,,,144,,1,0.146,0.25,,1.22,0.529,0.305,16,42,,,3.24,,,,,,,,,,,,,,Brown Water.,,,Permanent
J7,,6/25/2015,14:33,D,24.72,28,3,26.13,4.06,11.73,163.9,45.8906,16.74,27.18,,,2697,2.65E+02,2.69E+02,0.7,N,10,SW,1,7.94,3,7.89,,,50,,3,0.094,0.3,,0.779,1.071,0.32,15,39.6,,,2.94,,,,,,,,,,,,,,Brown Water.,,,Permanent
J7,,6/30/2015,13:40,W,23.35,22,3,24.37,3.71,9.14,123.4,58.2232,15.8,18.53,,,3920,2.43E+02,2.46E+02,0.3,NW,17,S,1,7.08,3,7.88,,,31,<,2,0.186,0.301,,1.591,0.93,0.437,11,45.4,,,3.08,,,,,,,,,,,,,,,,,Permanent
J7,,7/9/2015,13:26,W,24.69,28,3,26.32,4.09,4.31,60.3,78.0245,16.88,8.28,,,1416,2.26E+02,2.20E+02,0.2,W,1,W,1,5.28,5.5,7.7,,,340,E,2,0.128,0.404,,1.017,2.283,0.359,6,14.5,,,3.56,,,,,,,,,,,,,,,,,Permanent
J7,,7/23/2015,13:42,D,25.64,28,3,26.14,4.14,7.06,100.3,69.8586,16.47,17.78,,,3926,2.92E+02,2.95E+02,1.6,E,13,NLY,1,7.11,3.5,7.82,,,8,<,1,0.113,0.436,,1.381,2.226,0.474,31,41.4,,,3.13,,,,,,,,,,,,,,,,,Permanent
J7,,7/28/2015,13:15,D,26.75,24,3,24.81,4.04,10.08,144.7,52.5914,15.14,24.63,,,3723,2.00E+02,2.03E+02,0.3,W,8,S,1,9.79,2,8.24,,,8,<,1,0.134,0.276,,1.241,0.843,0.392,29,62.1,,,3.47,,,,,,,,,,,,,,,,,Permanent
J7,,8/6/2015,14:04,D,26.61,19,3,24.34,3.96,5.67,81,71.3293,14.83,8.56,,,1521,2.74E+02,2.77E+02,0,E,0,NWLY,1,6.64,3,7.81,,,19,<,1,0.089,0.426,,0.67,0.787,0.187,20,20,,,3.19,,,,,,,,,,,,,,,,,Permanent
J7,,8/12/2015,15:13,W,25.52,25,3,26.97,4.25,4,56.9,74.4685,17.13,7.67,,,1943,2.09E+02,2.09E+02,1,E,4,SW,1,3.32,3,7.45,,,210,E,2,0.08,0.296,,0.649,1.823,0.361,20,15.2,,,3.13,,,,,,,,,,,,,,,,,Permanent
J7,,8/20/2015,14:21,D,27.27,28,3,26.3,4.3,8.84,129.2,45.804,16.09,26.2,,,1646,2.33E+02,2.36E+02,0.6,W,20,SE,1,8.68,2.5,8.04,,<,4,<,1,0.192,0.077,,0.95,0.959,0.334,23,90.6,,,3.01,,,,,,,,,,,,,,,,,Permanent
J7,,8/25/2015,14:10,D,27.41,26,3,26.14,4.28,8.65,126.6,50.2445,15.93,24.78,,,3745,2.11E+02,2.10E+02,0.3,E,12,S,1,6.66,2.5,7.88,,,3,<,1,0.108,0.123,,0.852,0.458,0.327,9,23.6,,,3.23,,,,,,,,,,,,,,,,,Permanent
J7,,9/3/2015,14:30,D,27.06,28,3,27.09,4.39,6.18,90.3,49.5784,16.75,21.54,,,2282,2.52E+02,2.54E+02,0.3,W,2,NNE,1,4.38,2.5,7.47,,,11,,8,0.191,0.338,,1.08,2.132,0.377,28,12.3,,,3.16,,,,,,,,,,,,,,,,,Permanent
J7,,9/9/2015,13:15,D,26.53,25,4,25.45,4.11,7.31,105,35.8469,15.69,25.54,,,1655,1.96E+02,1.94E+02,1,W,10,S,1,7.53,2,7.8,,,3,,1,0.37,0.228,,1.35,1.284,0.403,25,42.7,,,3.58,,,,,,,,,,,,,,,,,Permanent
J7,,9/17/2015,14:22,D,24.88,17.5,3,25.95,4.05,6.15,86.1,51.0144,16.55,16.7,,,3739,1.83E+02,1.79E+02,0,E,5,W,1,4.21,2.5,7.48,,,6,<,1,0.277,0.626,,1.22,2.382,0.368,27,23.4,,,3.4,,,,,,,,,,,,,,,,,Permanent
J7,,9/24/2015,13:26,D,22.54,26,3,26.8,3.98,5.08,68.5,66.1838,17.86,7.52,,,3324,2.46E+02,2.49E+02,0.3,W,4,NNE,1,4.85,3,7.4,,,8,<,1,0.334,0.337,,1.147,2.718,0.334,12,16.4,,,3.42,,,,,,,,,,,,,,,,,Permanent
J7,,10/8/2015,13:45,D,18.05,17,3,26.59,3.59,7.2,89.2,73.421,18.83,6.81,,,1647,2.24E+02,2.24E+02,E,0,7,SE,1,7.75,4,7.54,,,3,<,1,0.436,0.356,,1.515,2.822,0.222,24,10.5,,,2.9,,,,,,,,,,,,,,,,,Permanent
J7,,10/13/2015,14:13,D,18.68,25,3,25.38,3.49,8.63,107.5,72.4574,17.76,18.24,,,1060,2.28E+02,2.31E+02,WEAK,W,4,SW,1,9.13,4,7.72,,,6,,1,0.496,0.398,,1.223,3.041,0.259,26,29.8,,,3.27,,,,,,,,,,,,,,,,,Permanent
J7,,10/22/2015,14:11,D,14.69,28.3,3,26.86,3.358111,,113.7,68.0602,19.77,15.62,,,1728,1.67E+02,1.60E+02,0.5,E,5,S,1,9.77,4,7.95,,<,4,<,1,0.552,0.17,,0.807,2.181,0.306,8,1.09,,,3.05,,,,,,,,,,,,,,,,,Permanent
J7,,10/27/2015,14:11,D,13.75,25,3,27.19,3.32837,8.67,99.1,79.0693,20.27,6.42,,,1413,2.20E+02,2.20E+02,0.3,W,6,ESE,1,9.64,5.5,7.95,,,6,<,1,0.533,0.253,,0.701,1.804,0.223,31,15.8,,,2.94,,,,,,,,,,,,,,,,,Permanent
J7,,11/5/2015,14:09,D,14.58,29,3,27.83,3.46,6.14,71.7,85.2142,20.54,2.09,,,415,2.46E+02,2.47E+02,WEAK,W,0,0,1,6.57,7,7.66,,,53,,12,0.47,0.343,,0.745,2.049,0.207,6,4.74,,,2.5,,,,,,,,,,,,,,,,,Permanent
J7,,12/7/2015,13:12,D,9.38,26,3,27.84,3.05,7.75,80.9,85.2759,21.46,1.94,,,2672,1.11E+02,9.76E+01,0.3,E,3,SSW,1,8.36,8,7.85,,<,4,,1,0.609,0.447,,0.652,2.113,0.182,14,3.57,,,2.41,,,,,,,,,,,,,,Extremely calm conditio for the run.,,,Permanent
J7,,1/5/2016,15:12,Dry,5.25,20,3,27.06,2.7,,,84.1,21.36,0.93,,,2969,1.88E+02,1.87E+02,0.3,N,6,N,1,10.09,8,7.82,,,53,<,1,0.55,0.52,,1.07,2.06,0.18,5,1.53,,,2.22,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,2/2/2016,14:19,Dry,4.57,29,3,26.34,2.6,,,,20.86,21.91,,,,,,weak,NW,0,0,1,13.86,3,8.1,,,8,,1,0.45,0.11,,0.75,0.61,0.17,11,37.2,,,2.39,,,,,,,,,,,,,,Brownish water.,-73.82083,40.64533,Permanent
J7,,3/16/2016,13:27,Wet,9.17,26,3,26.18,2.9,8.57,88.1,,20.2,2.83,,,,,,0.2,W,7,S,1,9.76,4.5,8.21,,,6,E,4,0.09,0.37,,0.62,0.53,0.11,16,7.92,,,3.02,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,3/30/2016,11:33,Wet,,26,,,,,,,,,,,,,,0.7,flood,4,SSW,1,,,,,,17,<,2,0.25,0.18,0.08,0.78,1.65,0.17,25,10.6,18.75,,2.89,13.78,,26.93,10.27,,,,,,,,,,Split samples with Hazen & Sawyer.,-73.82083,40.64533,Permanent
J7,,4/27/2016,10:22,Wet,,28.2,,,,,,,,,,,,,,0.7,S,1,NE,1,,,8.32,,,244,E,20,0.11,0.14,0.04,1,0.24,0.16,13,18.4,,,2.76,10.37,,27.62,14.39,,,,,,,,,0.36,Split samples with Hazen & Sawyer.,-73.82083,40.64533,Permanent
J7,,5/18/2016,13:42,Dry,14.87,25,3,26.3,3.3,7.16,83.3,68.7,19.31,2.48,7.79,,,2.51E+02,2.52E+02,0.3,NW,14,S,1,7.69,4,7.53,,<,4,<,1,0.24,0.53,,0.86,2.18,0.2,5,6.82,,,3.34,,,,,,,,,,,,,,Windy; choppy.,-73.82083,40.64533,Permanent
J7,,5/25/2016,15:12,Wet,,24.8,,,,,,,,,,,,,,0,E,13,N,1,8.57,4.5,8.02,,,6,<,2,0.24,0.35,,0.9,2.1,0.16,8,5.31,14.5,,3.12,9.08,,30.03,18.44,,,,,,,,,1.7,No bottom due to malfunction of overhead winch.,-73.82083,40.64533,Permanent
J7,,6/2/2016,13:11,Dry,,25,,,,,,,,,,,,,,0.5,W,10,SSE,1,12.1,1.5,8.57,,,11,,3,0.18,0.11,,1.38,0.76,0.38,15,177,124.85,,3.68,14.4,,28.35,23.37,,,,,,,,,4,No bottom due to malfunction of overhead winch. Chlorophyll-a- high result was observed.  All QC controls were met.,-73.82083,40.64533,Permanent
J7,,6/15/2016,13:49,Dry,,28,,,,,,,,,,,,,,0.5,W,10,SW,1,10.32,3,7.98,,<,4,E,2,0.15,0.39,,1.12,1.32,0.33,34,25.3,5.83,,3.86,10.68,,26.4,22,,,,,,,,,,No bottom due to malfunction of overhead winch.,-73.82083,40.64533,Permanent
J7,,6/22/2016,13:36,Dry,23.5,26,3,26.79,4.1,9.46,129.8,66.9,17.58,16.2,8.3,,,2.87E+02,2.92E+02,0.3,S,8,N,1,6.28,4,8.16,,,3,<,1,0.09,0.13,,0.57,0.88,0.26,22,17.4,,,3.16,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,6/29/2016,12:24,Wet,24.56,26,3,26.39,4.1,6.33,88.4,66.5,16.97,8.72,8.05,,,2.31E+02,2.33E+02,0.3,E,3,N,1,5.94,4,7.89,,,"12,400",E,4,0.14,0.21,,0.93,2.31,0.44,8,18.8,,,3.74,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,7/7/2016,12:58,Wet,26.53,28,3,26.49,4.3,9.95,143.7,55,16.47,18.82,8.27,,,2.25E+02,2.28E+02,0.3,NW,6,S,1,7.95,2.5,8.2,,,176,<,2,0.07,0.07,,0.89,1.95,0.41,14,40.2,,,3.61,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,7/13/2016,12:43,Dry,25.8,24,3,25.54,4.1,11.66,165.4,21.7,15.97,34.23,8.25,,,2.63E+02,2.66E+02,0.3,N,10,S,1,9.38,1.5,8.15,,,25,<,1,0.06,0.37,,0.87,1.34,0.41,9,106,,,3.68,,,,,,,,,,,,,,Brown water.  Chlorophyll-a- high result was observed.  All QC controls were met.,-73.82083,40.64533,Permanent
J7,,7/20/2016,13:28,Wet,26.58,23,3,25.77,4.2,8.03,115.5,45.8,15.92,27.83,7.97,,,2.14E+02,2.17E+02,0.5,E,8,SW,1,7.77,2,7.94,,,17,<,2,0.2,0.23,,1,2.78,0.43,8,51.5,,,3.88,,,,,,,,,,,,,,Brown water,-73.82083,40.64533,Permanent
J7,,8/3/2016,14:30,Dry,26.12,26,3,25.33,4.1,7.51,107,60,15.72,23.46,7.8,,,2.21E+02,2.22E+02,0.8,W,13,S,1,7.79,3,7.76,,E,8,<,1,0.27,0.25,,0.82,2.04,0.33,8,48.9,,,3.35,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,8/9/2016,14:03,Dry,26.76,28,3,26.7,4.3,10.51,152.6,33.7,16.55,33.08,8.17,,,2.02E+02,1.98E+02,WEAK,S,17,S,1,7.15,2,8,,E,20,<,1,0.14,0.16,,0.79,0.98,0.3,9,30.9,,,3.38,,,,,,,,,,,,,,Reddish brown water,-73.82083,40.64533,Permanent
J7,,8/16/2016,13:58,Dry,29.18,24,4,25.1,4.3,9.23,138.2,35.7,14.59,34.66,8.06,,,1.84E+02,1.83E+02,1.2,E,20,S,1,7.64,1,7.96,,,510,<,1,0.13,0.39,,1.7,1.02,0.54,8,102,,,4,,,,,,,,,,,,,,Chlorophyll-a- high result was observed.  All QC controls met.,-73.82083,40.64533,Permanent
J7,,8/23/2016,14:02,Dry,27.18,29,3,26.73,4.4,4.84,70.8,63.7,16.45,10.59,7.72,2256,1566,2.75E+02,2.76E+02,1,W,17,S,2,4.36,3,7.56,,,176,<,1,0.14,0.47,,1.08,1.48,0.41,19,15.2,,,,,,,,,,,,,,,,,J7 DOC vial broken in transport to lab.,-73.82083,40.64533,Permanent
J7,,8/30/2016,13:36,Dry,26.14,24,3,27.35,4.4,9.01,129.9,43.3,17.23,33.4,8.07,2329,1650,1.97E+02,1.94E+02,0.3,NW,10,SSW,1,8.92,2,7.94,,<,4,<,1,0.22,0.15,,1.08,1.63,0.34,30,39.5,,,3.72,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,9/8/2016,13:47,Dry,25.05,25,3,26.99,4.2,9.75,137.6,54.9,17.29,28.5,8.09,2310,1437,2.27E+02,2.27E+02,W,0.9,12.5,SLY,1,7.63,2,7.64,,,112,,1,0.23,0.46,,1.17,2.02,0.34,13,33.8,,,3.4,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,9/14/2016,13:55,Dry,24.98,24,3,25.54,4,6.43,89.9,56.6,16.22,18.37,7.9,2192,1369,1.96E+02,1.96E+02,0.1,NE,13,SSW,1,6.15,3,7.79,,<,4,<,1,0.27,0.36,,1.03,2.26,0.3,7,30.1,,,3.31,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,9/21/2016,14:09,Wet,23.96,29,3,27.42,4.2,5.87,81.5,68.3,17.93,13.39,7.9,1896,824,2.21E+02,2.22E+02,WEAK,W,4,ENE,1,4.96,3.5,7.67,,,80,E,2,0.28,0.45,,0.96,2.26,0.3,6,15.8,,,3.14,,,,,,,,,,,,,,Palm size to 1/2 size jellyfish groups spotted on site.,-73.82083,40.64533,Permanent
J7,,9/28/2016,13:09,Dry,21.85,26,3,27.2,4,6.86,91.6,70.1,18.34,15.21,8.04,834,489,2.16E+02,2.16E+02,0,0,10,ESE,1,6.54,4,7.75,,E,4,<,1,0.32,0.33,,0.84,2.05,0.34,5,16.4,,,3.32,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,10/12/2016,13:22,Dry,17.76,28,3,26.46,3.6,7.21,88.8,75.5,18.8,5.16,7.99,2040,1131,2.05E+02,2.05E+02,0.3,NW,8,S,1,6.99,5.5,7.7,,E,20,<,1,0.36,0.52,,0.94,1.91,0.25,4,5.88,,,3.18,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,10/19/2016,13:56,Dry,19.51,28,3,26.9,3.7,8.3,106,67.2,18.72,19.71,8.2,1949,1050,1.70E+02,1.68E+02,0.1,S,9,W,1,7.3,4,7.93,,E,24,<,1,0.4,0.34,,1.03,1.8,0.29,6,21.1,,,3.25,,,,,,,,,,,,,,Chlorophyll a - samples were analyzed outside the holding time. Instead of 11/15/16 analysis was performed on 11/16/16. Data are questionable.,-73.82083,40.64533,Permanent
J7,,10/26/2016,13:35,Dry,14.16,26,3,27,3.3,7.18,82.6,80.1,19.98,2.24,8.08,2156,266,2.30E+02,2.31E+02,WEAK,W,9,NNW,1,7.69,6.5,7.85,,,148,<,1,0.4,0.6,,0.84,1.98,0.25,4,3.48,,,3.21,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,11/2/2016,13:54,Dry,13.54,27,3,26.93,3.3,7.91,90,82,20.05,3,8.11,1318,648,1.73E+02,1.72E+02,0,W,9,SW,1,7.76,7,7.81,,E,8,<,1,0.46,0.4,,0.82,1.78,0.16,14,3.36,,,2.72,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,12/14/2016,13:29,Dry,5.78,23,3,26.39,2.6,9.08,86.4,77.8,20.78,3.06,8.33,1673,187,1.63E+02,1.63E+02,1.2,W,18,NW,1,9.46,6.5,7.81,,E,36,,4,0.52,0.56,,0.85,1.54,0.21,5,2.92,,,2.45,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,1/11/2017,14:05,Wet,1.7,22,3,27.05,2.41,,,62.8,21.62,9.41,8.32,1360,630,2.00E+02,2.01E+02,0.2,SE,4,S,1,10.15,1.5,7.94,,E,20,E,26,0.502,0.298,,0.791,1.126,0.21,7,16.8,,,3.01,,,,,,,,,,,,,,Muddy,-73.82083,40.64533,Permanent
J7,,2/8/2017,13:42,Dry,,26,3.0604368,,,,,,,,,,,,,WEAK,S,5,NNW,1,13.45,2.5,8.58,,E,4,,10,0.227,0.09,,1.006,0.083,0.184,16,3.02,44.602406,,2.86,14.748826,,28.041992,3.837212,,,,,,,,,,Brown Water,-73.82083,40.64533,Permanent
J7,,3/29/2017,13:53,Wet,,23,2.81284272,,,,,,,,,,,,,0.2,W,15,N,1,12.33,3,8.59,,E,40,E,14,0.05,0.172,,1.13,0.022,0.166,24,13.8,11.590155,,3.09,11.382999,,26.572279,6.328894,,,,,,,,,,Brown Water,-73.82083,40.64533,Permanent
J7,,4/5/2017,13:30,Wet,8.65,27,3,25.11,2.73,8.92,90,,19.44,1.56,,,,,,WEAK,W,8,S,1,7.75,5.5,7.97,,E,20,E,4,0.103,0.44,,1.045,0.502,0.217,9,3.21,,,3.05,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,5/24/2017,14:19,Wet,17.57,23,3,23.85,3.22,5.97,72.1,74.8,16.85,2.94,7.79,1821,934,2.59E+02,2.62E+02,0.1,E,10,E,1,5.72,4,7.81,,E,64,E,4,0.219,0.389,,0.645,1.55,0.205,9,3.27,,,3.44,,,,,,,,,,,,,,Light green water,-73.82083,40.64533,Permanent
J7,,5/31/2017,13:48,Wet,18.09,28,3,24.54,3.34,6.51,79.8,75.8,17.26,2.17,7.72,2323,1777,3.01E+02,3.04E+02,0.1,W,12,S,1,5.27,4.5,7.71,,E,36,<,2,0.285,0.401,,0.725,2.135,0.219,9,5.09,,,3.86,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,6/7/2017,14:13,Dry,18.22,24,3,24.61,3.36,6.8,83.6,73.5,17.29,6.87,7.79,653,434,3.03E+02,3.08E+02,0.7,S,5,NNE,1,6.18,4,7.75,,E,28,<,1,0.31,0.77,,0.879,2.6,0.223,17,10.3,,,3.35,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,6/14/2017,14:14,Wet,23.51,30,3,22.93,3.53,17.36,233,41.9,14.67,21.48,8.56,2161,1753,2.12E+02,2.19E+02,0.3,W,13,S,1,11.42,1,8.22,,,179,E,10,0.114,0.168,,1.092,0.459,0.245,10,132,,,3.41,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,6/21/2017,13:38,Wet,23.73,25,3,24.53,3.76,6.26,85.2,68.1476,15.81,8.9,8.12,1035,889,1.83E+02,1.83E+02,0.8,E,10,W,1,6.3,4,8.11,,,300,<,2,0.115,0.363,,0.884,1.17,0.318,6,20.9,,,3.27,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,6/28/2017,13:59,Dry,23.65,28,3,25.18,3.85,9.16,125,62.1572,16.33,15.17,8.35,2358,2976,2.17E+02,2.21E+02,0.1,W,12,NW,1,9.04,3,8.37,,,140,<,1,0.063,0.201,,0.677,0.438,0.277,9,31.2,,,3.15,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,7/12/2017,13:53,Dry,25.37,28,3,26.01,4.1,4.76,67.3,79.9,16.45,2.4,7.79,1008,,1.74E+02,1.75E+02,0.6,W,17,W,1,5.83,5,7.84,,E,4,<,1,0.094,0.261,,0.678,1.68,0.378,6,4.1,,,3.71,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,7/19/2017,13:44,Dry,27.52,18,3,25.6,4.2,13.31,195.1,44.2,15.49,19.95,8.49,2076,2206,2.09E+02,2.12E+02,0.5,N,10,SW,1,12.33,1.5,8.48,,E,16,E,2,0.018,0.053,,0.853,0.022,0.327,37,77.7,,,3.68,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,7/26/2017,13:58,Wet,25.47,27,3,25.51,4.04,6.53,92,64.5,16.05,13.07,7.97,2009,2963,2.10E+02,2.11E+02,0.5,NW,12,S,1,6.1,3,7.92,,,181,<,2,0.124,0.216,,0.675,0.876,0.416,25,23,,,3.76,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,8/2/2017,13:42,Dry,26.31,27,3,25.29,4.07,14.73,210.5,23.9,15.63,21.39,8.51,879,1010,1.92E+02,1.92E+02,0.3,W,12,S,1,12.59,1,8.34,,E,4,,1,0.039,0.041,,1.34,0.605,0.462,14,149,,,3.31,,,,,,,,,,,,,,Red brown water,-73.82083,40.64533,Permanent
J7,,8/9/2017,13:30,Dry,24.96,16,3,25.1,3.94,4.47,62.3,65.8,15.89,7.38,7.85,2054,2229,1.56E+02,1.57E+02,1,S,7.7,S,1,3.62,4,7.55,,,197,,1,0.096,0.494,,0.893,1.74,0.341,6,14.1,,,3.79,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,8/23/2017,14:56,Wet,26.09,24,3,25.84,4.13,5.08,72.6,59.1,16.11,16.1,7.99,1807,1942,2.63E+02,2.66E+02,0.2,S,7,NNW,1,5.28,2.5,7.64,,E,500,E,2,0.194,0.281,,0.825,2.03,0.325,25,41,,,3.56,,,,,,,,,,,,,,Dark green water,-73.82083,40.64533,Permanent
J7,,9/6/2017,13:23,Wet,22,26,3,25.75,3.8,5.52,73.3,71.2,17.21,7.92,,335,343,1.97E+02,1.97E+02,0.2,W,10,N,1,5.6,4.5,7.85,,E,16,,,0.252,0.455,,0.573,2.479,0.277,5,11.9,,,2.93,,,,,,,,,,,,,,"Entero incubator's temperature set at wrong temp, result remove.",-73.82083,40.64533,Permanent
J7,,9/13/2017,13:43,Dry,21.65,30,3,26.44,3.86,12.46,165.2,41.7,17.82,20.19,,2485,2093,1.94E+02,1.97E+02,0,0,14,SSW,1,8.99,3,8.06,,E,10,<,1,0.209,0.125,,0.858,1.705,0.267,26,47.8,,,2.93,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,9/21/2017,13:57,Dry,22.31,26,3,26.71,3.95,5.57,74.8,77,17.85,3.5,,1110,1308,2.20E+02,2.26E+02,0.4,SSW,15,NNE,1,,4.5,7.68,,,220,,1,0.227,0.341,,0.579,1.899,0.197,4,11.4,,,3.03,,,,,,,,,,,,,,DO value is really high the concentration of Na2S2O3  should be tested.,-73.82083,40.64533,Permanent
J7,,9/26/2017,13:23,Dry,23.74,30,3,26.12,3.98,13.7,188.2,41.3,17.01,19.51,,1869,2077,2.05E+02,2.09E+02,0,0,10,S,1,,2,8.03,,E,30,<,1,0.252,0.211,,0.708,1.397,0.186,7,59.9,,,3.02,,,,,,,,,,,,,,Brown water. DO value is really high the concentration of Na2S2O3  should be tested,-73.82083,40.64533,Permanent
J7,,10/4/2017,13:38,Dry,20.72,25,3,26.6,3.81,11.59,151.1,66.8,18.19,12.22,,1897,2741,1.88E+02,1.92E+02,0.1,S,12,SW,1,11.5,3.5,8.18,,E,8,<,1,0.195,0.116,,0.793,0.251,0.253,17,22,,,3.46,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,10/11/2017,13:57,Dry,21.56,30,3,26.32,3.8,6.52,86.2,77.2,17.76,5.3,,1677,1648,2.02E+02,2.05E+02,0.3,W,13,E,1,6.17,6,7.66,,,96,,2,0.283,0.448,,0.804,0.935,0.225,21,12.4,,,3.16,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,11/1/2017,13:31,Dry,14.62,25,3,24.94,3.1,7.61,87.2,74.7,18.31,3.57,,680,827,2.09E+02,2.11E+02,0.3,W,7,SSE,1,6.81,5,7.96,,,132,,3,0.377,0.34,,0.804,1.367,0.193,22,25.6,,,3.06,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,12/11/2017,13:45,Wet,6.54,28,3,27.36,2.8,8.84,86.3,83.3,21.46,1.06,,1378,338,1.75E+02,1.79E+02,0.3,E,8,W,1,9.3,8.5,7.89,,E,56,E,2,0.538,0.342,,0.787,1.568,0.193,9,1.84,,,2.71,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,1/22/2018,2:11 PM,Dry,1.67,30,3,26.36,2.4,,,51.9,21.07,19.13,9.06,451,525,1.85E+02,1.86E+02,0.4,S,7,N,1,16.22,3,8.52,,<,4,<,1,0.454,0.167,,1.161,0.022,0.221,22,101,,,2.91,,,,,,,,,,,,,,Brown water,-73.82083,40.64533,Permanent
J7,,4/11/2018,1:44 PM,Dry,8.2,19,3,24.96,2.68,11.15,111.3,,19.37,3.35,,,,,,0.5,NE,8,SW,1,10.83,4.5,8.2,,<,4,<,1,0.055,0.087,,0.834,0.32,0.208,10,15.2,,,3.12,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,5/2/2018,2:14 PM,Dry,14.02,26,3,24.59,3.05,7.51,84.9,,18.16,1.58,,,,,,0.4,W,14,SSW,1,7.24,7,7.54,,E,8,<,1,0.191,0.708,0.128,0.767,1.505,0.254,17,2.51,,,2.94,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
J7,,5/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancel due to Coast Guard escort,-73.82083,40.64533,Permanent
J7,,5/31/2018,2:14 PM,Dry,20.32,27,3,23.92,3.43,7.25,92.3,,16.25,24.97,,,,,,0.8,W,9,SE,1,7.85,3.5,7.61,,E,4,<,1,0.266,0.347,0.11,1.091,2.54,0.285,20,31,,,2.94,,,,,,,,,,,,,,,-73.82083,40.64533,Permanent
